mf_current_assets,mf_nuveen_non_taxable_tot_assets,mf_nuveen_trailing_12m_net_sales,mf_nuveen_12m_gross_sales,club_status,mf_nuveen_prior_year_assets,mf_nuveen_12m_non_tax_total_gs,mf_prior_year_assets,mf_trailing_12m_net_sales,mf_commodities_12m_gs,mf_commodities_12m_net_sales,mf_international_equity_aum,mf_int_equity_12mo_gs,mf_int_equity_12mo_net,mf_municipal_bond_aum,mf_muni_12_mo_gs,mf_muni_12_mo_net,mf_sector_equity_aum,mf_sector_equity_12mo_gs,mf_sector_equity_12mo_net,mf_taxable_bond_aum,mf_taxable_bond_12mo_gs,mf_taxable_bond_12mo_net_sales,mf_us_equity_aum,mf_US_equity_12m_gross_sales,mf_us_equity_12m_net_sales,mf_nuveen_assets_fa_book_rank,mf_diversified_emerging_mkts_aum,mf_diversified_emerg_mkts_12m_gs,mf_europe_stock_aum,mf_europe_stock_12m_gross_sales,mf_europe_stock_12m_net_sales,mf_foreign_large_blend_aum,mf_foreign_large_blend_12m_gs,mf_foreign_large_blend_12m_net,mf_foreign_large_growth_aum,mf_foreign_large_growth_12m_gs,mf_foreign_large_growth_12m_net,mf_foreign_large_value_aum,mf_foreign_large_value_12m_gs,mf_foreign_large_value_12m_net,mf_global_real_estate_aum,mf_global_real_estate_12m_gs,mf_global_real_estate_12m_net,mf_health_aum,mf_health_12m_gross_sales,mf_health_12m_net_sales,mf_high_yield_bond_aum,mf_high_yield_bond_12m_gs,mf_high_yield_bond_12m_net,mf_high_yield_muni_aum,mf_high_yield_muni_12m_gs,mf_high_yield_muni_12m_net,mf_inflation_protected_bond_aum,mf_inflation_protect_bond_12m_gs,mf_infl_protect_bond_12m_net,mf_large_blend_aum,mf_large_blend_12m_gross_sales,mf_large_blend_12m_net_sales,mf_large_growth_aum,mf_large_growth_12m_gross_sales,mf_large_growth_12m_net_sales,mf_large_value_aum,mf_large_value_12m_gross_sales,mf_large_value_12m_net_sales,Most_Recent_12m_GS
7142399.82,0,-1586.5,0,Century,27548.4,0,4858340.73,1419460.22,0,0,419976.4,98261.06,31839.89,289423.32,129489.48,48401.78,266782.22,44763.75,-108464.1,3820413.67,2976129.65,982560.97,1149240.83,49314.23,-197690.6,23,34267.11,2560.68,32.06,0,-1821.27,188754.01,91053.61,90070.86,64228.81,3436.47,2388.02,166.91,215.41,3.88,1837.03,0,0,95969.24,0,-10321.48,18700.75,887.43,887.39,34555.44,0,-4394.73,256.43,56.79,-297.77,374703.98,4975.96,-78979.23,362040.52,12947.79,-64863.55,82402.14,12556.51,-13034.08,0
29979344.57,0,-3837.49,0,Master's,712079.85,0,27753668,559070.93,0,-46778.95,3926348.8,2239170.73,557594.08,1490188.14,13034.96,-20129.03,1668745.81,1052900,80593.04,11162485.37,3850716.9,1312020.27,9562256.15,2037265.74,-1147504.06,9,1063580.04,466583.11,0,0,0,52445.5,0,-31052.32,552306.46,108465.75,-89890.57,25376.17,4522.98,499.03,0,0,0,803599.98,342848,291445.4,94133.56,180992.87,-40063.13,228612.46,0,-10006,30439.34,1640.99,-8721.11,1613858.85,363771.71,-150803.45,4381371.42,888834.62,-231638.48,615015.44,419408.42,-42799.36,0
27681518.32,35306,0,0,Non-Club,110241.13,0,30603111.91,-3223306.34,492.01,492.01,1421353.55,67251.44,-85520.81,788564.11,39594.06,-41598.82,71294.9,225.69,-7060.71,6270033.25,972451.38,-1389211.05,10961413.06,121814.78,-1702891.97,21,200826.7,2884.82,0,0,0,19468.26,0,-27582.35,160471.61,2055.19,105.88,12465.12,534.58,-4415.03,0,0,0,0,0,0,2683185.87,206811.46,-919385.64,78572.77,0,0,0,0,0,4626779.96,69052.03,-1197455.12,5269047.47,47281.4,-182606.98,522162.12,4285.59,-312702.21,0.6
16345577.18,14829.29,0,0,Non-Club,19037.22,0,15781403.61,591399.39,32808.98,32768.22,4437614.25,728670.36,-18315.92,51894.8,0,-9287.41,693063.32,178906.01,-156499.45,4000070.56,1817600.88,490338.26,4660850.18,609506.83,105505.41,61,857532.92,226744.41,5915.84,0,0,778070.19,64577.63,4853.54,1527728.78,322800.43,-4610.12,77560.91,6666.72,-18507.92,41254.34,56636.99,19509.81,2028.89,0,0,114020.02,81461.61,79678.84,4019.15,0,0,96494.59,28331.24,14911.19,1301823.07,89494.02,-38927.93,1854090.12,160216.43,-26204.18,381808.07,88759.75,-10493.81,0
97067149.9,79381.17,-72281.35,0,Master's,3605033.88,0,97481800.26,433442.28,1433915.22,1394277.96,16421487.73,6516447.59,975251.81,7862834.33,10235.99,-313870.23,1414552.12,1010700.9,-402587.68,38393141.19,9243821.98,-532234.21,25793157.62,4253211.12,-474360.1,9,5346216.46,2856745.74,0,0,0,1293294.52,612071.23,-394163.05,6103004.22,2635038.07,755923.55,864169.55,410561.94,68735.89,103616.62,61620.51,57896.54,165035.25,0,-1300,2715886.65,1683080.75,656667.49,343046.64,0,-53759.93,305871.96,2181.87,-26222.99,9405589.81,5000,-1738222.85,6517324.15,536491.93,-138822.8,6154299.68,2580554.06,835732.03,0
28421915.41,10079.79,-76275.66,0,Non-Club,660444.92,0,34969625.56,-3957308.81,0,0,2713727.8,8531.84,-235455.11,5197172.46,0,-2083681.9,421698.8,0,-4500,3211191.41,145961.61,-320696.51,12368183,64019.73,-959649.59,15,434559.98,5082.94,52117.32,0,-7200,193482.09,586.96,-9785.4,293568.36,2861.94,-20165.48,127294.53,0,0,0,0,0,0,0,0,401178.09,17216.13,-101997.18,850016.19,0,-12351.3,11551.9,0,-134.87,2282170.3,2059.96,-132908.68,5049828.63,8986.87,-247164.02,3142206.7,22037.69,-347882.52,0
4595734.54,0,0,0,Non-Club,0,0,4232294.55,53144.54,0,0,14140.53,0,-6439.09,333823.26,0,0,267616.59,0,0,1715376.96,533967.5,242481.9,1745589.64,0,-144536.21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199014.66,0,0,0,0,0,494742.75,0,-49809.94,961366.59,0,-53087.44,206548.61,0,-41638.83,0
12417674.71,25740.32,-256.5,0,Non-Club,94761.44,0,12170870.58,72612.8,851.86,352.75,1906221.74,328003.36,-66786.73,1248215.12,448.48,-13558.35,395144.58,22536.29,-5914.03,2154895.96,976049.49,152570.82,5192207.08,419849.45,35647.86,31,340521.67,100909.39,11666.11,0,-58.93,457580.9,46754.94,-27732.71,339655.8,147288.83,96092.3,124217.62,24905.42,-76205.19,4201.15,0,-2262.15,71383.32,0,-445.16,201318.71,61144.75,32753,504385.14,374.9,47.27,68761.63,5277.78,-12805.07,1367973.8,89593.44,-19814.44,2183085.92,52763.89,-34813.06,598724.07,79626.9,33292.32,569
7974329.19,0,-64826.59,0,Non-Club,70645.46,0,6641883.59,-606295.1,0,0,463914.35,25069.89,-30029.73,808371.19,89017.19,-12043.81,357585.35,19708.33,-16521.24,1548677.46,20355.9,-251457.72,4053808.83,28471.49,-181626.65,,56988.71,10338.96,38571.28,0,0,58006.79,0,-2825.55,84834.37,12819.96,784.52,33450.46,1752.99,-5452.99,0,0,0,177889.3,19708.33,13220.33,135884.36,12944.96,8999.15,0,0,-4085.49,82673.26,0,-7518.01,2390979.73,1419.69,-122066.51,918432.91,7356.96,-45631.21,343713.73,14785.93,-16643.95,0
8720951.2,1416.65,-173.84,0,Non-Club,1725.24,0,8591569.81,72823.22,252.94,252.94,1555971.06,33869.77,-54900.19,566.12,0,-12860.08,84808.42,2952.67,-23508.19,1583573.59,1900164.04,35061.7,3075158.19,34117.87,-41453.6,51,804480.33,10415.77,0,0,0,46662.25,7477.89,-4281.38,512973.96,4321.34,-35020.84,4488.95,1683.81,208.39,506.78,646.35,0,20419.95,0,0,259287.91,252045.85,247447.06,257.97,0,-1913.5,1549.43,559.01,-2757.29,1703925.41,13227.8,-22125.09,742986.46,2282.48,-21608.5,50415.97,10960.17,128.39,13.11
40045122.93,26830.45,-25817.12,0,Non-Club,0,0,0,-5549802.72,329911,203617.22,7938428,4973150.99,157798.68,633909.01,0,-1496.2,121811.1,383660.4,-24959.5,3312815.75,3532694.03,-582853.82,17161262.13,4710573.59,-3243524.54,16,1707997.75,1739666.03,20283.62,0,0,394379.22,49988.93,-1015259.38,1456742.03,1909805.5,1026835.9,637298.15,971790.68,601972.69,36781.18,2213,-17108.61,7759.92,0,0,653848.23,509490.5,212387.11,134433.71,0,0,735.01,191645.93,-5717.94,3396664.24,31782.01,-2029080.03,7322228.68,1008006.81,-533594.21,4238971.98,2653584.09,453037.49,0
7072629.4,0,-1586.5,0,Century,27548.4,0,4772177.82,1433040.65,0,0,361752.29,97831.66,44236.84,289423.32,129489.48,48401.78,255235.91,44763.75,-106588.1,3820413.67,2975760.61,982301.44,1149240.83,48855.34,-198124.76,23,34267.11,2426,32.06,0,-1821.27,188754.01,90903.79,89935.73,64228.81,3291.57,2265.78,166.91,215.41,3.88,1837.03,0,0,95969.24,0,-10321.48,18700.75,887.43,887.39,34555.44,0,-4394.73,256.43,56.79,-297.77,374703.98,4975.96,-78978.73,362040.52,12815.37,-64977.11,82402.14,12333.91,-13256.68,0
60440384.87,0,0,0,Non-Club,52522.12,0,66248721.52,-1627201.6,0,0,19931816.98,3846312.97,96764.97,7529086.4,807622.52,-196556.29,105057.23,0,-542.64,20504514.37,10405095.35,-666928.23,1510725.52,36753.82,-724218.03,31,4957608.57,901124.47,0,0,0,331552.76,5592.56,-30265.18,6769712.8,1137374.33,-966656.56,6825596.41,1752617.59,807528.23,4577.92,0,0,48212.66,0,-52.34,25719.11,24265.8,22688.53,25171.63,0,-13418.53,0,0,0,587808.16,1685.23,-355526.13,448863.82,6052.1,-87974.37,230506.63,17517.6,-100354.64,1036.14
20561584.52,42813.86,-42672.3,0,Non-Club,977488.92,0,23960514.53,-3004942.14,0,-18193.41,1631254.01,68667.01,-541847.49,3593842.1,0,-193617.6,1797302.15,157338.49,-55340.95,3570539.16,493454.23,-910466.94,5393992.76,314006,-671277.14,7,280996.52,30700.05,35706.79,0,-1006,45561.63,466.96,-184509.03,248460.6,0,-137711.4,157283.7,0,-27334.45,31211.08,0,-506.5,443733.36,43500,-19433.41,614679.15,370.37,-132023.7,1966484.1,0,-142203.65,139.48,6.78,-87.36,1238982.3,27629.54,-478062.29,2728616.05,127512.48,-86173.01,609582.67,50066.98,-150223.92,21655.12
13202586.67,0,0,0,President,24581.65,0,9751301.81,-190098.8,0,-3326.81,1887926,399294,-654213.86,649102.34,0,-949852.48,1319087.93,357980.5,143530.03,5476153.54,1794434,1644988.49,1998219.71,225000,125665.47,41,965429.31,117994,0,0,0,60608.37,0,-7674.77,533064.99,280000,-27427.62,243719.75,0,-32500,14534.51,0,0,0,0,0,1390987.71,199982,190034.61,88505.57,0,-949852.48,0,0,0,336129.46,0,-13742.73,528007.98,0,-47165.49,322298.52,0,-14366.39,0
26590823.82,0,0,0,Century,0,0,26519546.48,-2129935.31,0,0,995393.37,269260.73,168157.78,551685.87,0,0,750549.06,0,-233029.84,649779.68,274474,202769.74,22598763.48,2007989.38,-1776041.87,,11889.29,0,0,0,0,58673.28,0,-3619.29,110864.2,0,0,0,0,0,0,0,0,409467.57,0,0,48813.67,0,-68235.72,181106.3,0,0,3441.93,0,0,700579.72,0,-143482.87,8736681.49,967418.03,-955936.04,589713.07,0,-125046.97,0
35064431.22,4324.8,-2984.68,0,Non-Club,7872.04,0,35112755.64,-950378.15,104153.38,104107.61,5135748.58,928340.26,-296417.44,753674.64,52072.25,33863.12,624771.6,47003.81,-84751.49,6556218.91,1248789.05,-253572.54,18057487.4,1554004.98,-177832.32,73,902474.84,379872.29,0,0,0,666274.39,116674.29,3966.39,1398066.63,375257.89,-187008.93,207488.84,54176.87,-19627.21,14570.11,4353.49,4353.49,33040.71,0,0,635556.16,278158.61,245707.18,100722.3,0,0,176473.74,13728.49,-2201.02,6236958.48,362243.01,-156127.28,7564115.72,401840.08,-201248.35,2421810.48,405928.55,-975.63,0
20827494.2,12862.19,0,0,Century,198157.22,0,20930841.36,-398649.97,89905.94,89905.94,3467961.12,739291.38,-40755.58,2190252.53,212585.3,155193.95,615400.79,0,-28704.87,3466669.25,580845.4,-865407.66,8783175.91,846600.15,274077.03,28,856649.22,288967.63,0,0,0,847831.91,115404.48,-103172.37,735612.49,239390.89,10803.83,326074.9,60648.79,6415.85,5951.04,0,0,15634.2,0,0,346003.78,232545.89,190728.49,4942.7,347.08,-809.03,77250.52,9884.19,-100252.02,3879551.31,168860.48,-3306.65,3072021.33,94466.03,-54457.49,856819.61,288727.43,94467.86,0
13528855.04,0,0,0,President,24975.55,0,15509927.89,-2272871.27,0,0,1122571.78,15579.45,-142455.87,4659038.74,1676.49,-79923.59,154268.12,0,-7957.68,2098559.07,551769.07,-81325.21,4926893.44,64935.66,-488580.87,23,451665.17,4393.83,0,0,0,198670.28,11086.62,-31940.08,6318.01,0,-3189.98,32601.85,0,-12.1,0,0,0,0,0,0,37918.3,25587.04,25587.04,0,0,0,8208.55,350.28,-8978.19,1333009.52,9370.61,-145008.64,2683227.65,4799.52,-219159.68,715666.57,0,-151243.3,0
52779476.26,16152.54,-39383.89,0,Master's,304243.09,0,53044734.55,-5905892.61,1.43,-13405.44,11484124.25,3796436.89,1422201.06,1277936.05,376.24,-41704.6,918680.86,10199.59,-209113.83,13924015.86,4408401.34,-1311935.47,18248100.96,892093.1,-2821650.66,30,3160279.4,1514812.58,53111.15,0,-3.38,652432.46,3679.42,-45037.41,2432174.18,121667.74,-468870.92,1448841.97,191841.45,-41348.55,10978.8,1.43,-27092.78,429090.26,0,-82700.23,992612.4,687510.05,639910.09,312802.65,7.86,-8884.73,10562.75,520.6,-531948.95,3870893.14,62607.24,-374213.83,7729568.71,194232.42,-1311459,3688852.86,119115.98,-1008961.15,0.14
692554.42,0,0,0,Non-Club,0,0,497231.5,231992.9,0,0,0,0,0,456469.06,248481.12,246000.18,183339.23,0,0,22425.1,0,-7376.1,30319.74,0,-5797.73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6581.19,0,0,48128.21,49494.06,49494.06,0,0,0,0,0,-4600.9,22535.13,0,0,7784.61,0,-1196.83,0
1201681.33,0,0,0,Non-Club,0,0,2239660.6,-586455.46,605.74,605.74,252182.75,49732.49,1982.21,5836.25,40458.11,-64340.13,0,248.94,-14047.41,432497.11,75060.45,-235735.24,343826.44,54422.94,-7969.62,,86441.11,20038.38,0,0,0,119132.06,18611.73,-3673.91,41238.09,7881.49,-5875.8,3182.3,2943.99,2943.99,0,0,0,0,0,0,20706.27,16679.12,-11033.87,0,0,-13957.04,2423.73,1372.5,-10400.4,110697.25,7427.16,-27976.35,160507.04,21900.88,4044.61,29883.68,8494.25,2600.42,0
192424755,100021.19,0,0,Master's,138515.77,0,183148630.1,12456069.29,0,-0.72,21320830.35,1228671.53,458980.56,140709.06,0,-47011.95,30970126.84,4596954.07,2981774.45,29881987.81,19123461.09,9881651.43,106553540.9,6101705.23,-1026934.2,15,280806.09,66926.38,62788.78,0,0,598846.14,155322.37,59706.62,17071739.15,861794.07,444543.17,559606.94,92982.19,92078.6,1250101.32,1590835.14,1590835.14,0,0,0,197953.13,124282.28,120646.24,128890.99,0,0,42833.81,11599.73,-19266.89,53903049.21,3638531.37,-549159.87,51537368.86,2347393.35,-575108.09,418401.25,0,-5184.88,77995.32
25311595.5,3986.06,0,0,Non-Club,40110.57,0,28384238.39,-2243867.37,32930.03,31988.13,6217753.02,436058.1,-716549.38,754192.62,3022.04,-76806.02,192132.06,17627.16,-94497.32,4562951.97,1089728.44,-98784.37,9874436.37,950934.25,-1055760.42,64,996234.1,154479.43,9407.08,7.83,-10687.79,1447844.11,119063.44,-252140.55,488145.25,73815.4,-58851.68,304337.7,33221.07,-31438.81,3542.13,2598.13,-6226.22,28047.64,278.29,-17.8,197838.19,131376.54,97789.85,35270.25,3022.04,-708.33,349823.14,15727.23,-72542.3,3382828.22,215064.08,-176741.88,1623526.79,85075.08,-299314.26,2095169.66,360728.68,-245630.92,0
1823680.65,812.77,0,0,Non-Club,75859.18,0,2974768.33,-870412.24,0,0,257510.82,940.42,-99994.72,138175.79,0,-41534.49,26144.34,1901.55,-3516.87,40619.98,345.4,-102238.04,937504.1,83491.8,-536151.69,4,20580.71,14.47,0,0,0,256.67,35.81,-29381.97,4049.67,890.14,-6482.35,0,0,-35642.73,0,0,0,2013.36,0,0,4072.28,117.01,-385.62,0,0,0,22.71,1.08,-26.24,348247.07,42813.83,-435225.79,460616.74,34811.12,9423.57,57188.85,5813.72,-1677.4,0
669056.74,0,0,0,Non-Club,0,0,2153464.8,-1520960.9,0,0,88703.2,0,0,0,0,0,0,0,0,233207.14,467981,-1419061.94,338463.19,0,-101898.96,,0,0,0,0,0,0,0,0,88703.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31759.72,0,-82587,0,0,-19311.96,0
12033048.1,0,-584.5,0,Non-Club,11339.8,0,13313693.61,-793708.72,2122.92,2122.92,1227688.57,66975.85,-320162.07,1007888.25,115566.21,-49954.12,146382.12,27971.67,-9028.74,2581604.88,565936.5,153487.59,5580865.01,239176.96,-555326.74,,134179.6,18888.94,3203.16,0,-3338.91,117814.17,12054.07,-8518.75,343233.02,13081.16,-80962.66,257981,16463.27,-127364.04,4051.63,0,-3667.9,12613.87,0,0,324885.9,17214.9,-47331.72,0,0,0,409007.43,2279.68,-9097.45,1379057.74,9648.04,-89210.9,2283285.33,43411.6,-451960.72,1306338.12,152932.23,-71.59,0
3197322.85,0,-6.14,0,Pacesetter,7.59,0,3435531.03,-449159.41,0,-0.59,183764.67,1504.85,-28490.61,272531.07,0,-9691.48,188545.02,17287.28,-9553.38,1559588.71,545722.44,-248282,744165.9,2425.87,-130642.41,54,30192.77,1.47,8.09,1.74,-287.07,11029.25,0.36,-4883.99,73925.23,284.1,-11990.04,2398.47,0.26,-422.13,0,0,0,64865.32,0,-26678.03,25115.73,0.2,-522.51,21807.41,0,-145.24,4282.08,0,-0.05,343072.14,3.91,-46256.83,324970.78,2421.13,-24673.42,43445.11,0.27,-28524.34,0
82151058,61304.07,0,0,President,312054.14,0,87580713.38,-5909080.19,0,-11104.34,3224344.24,128490.99,-193723.92,17455772.15,216560.52,-822723.65,1077053.86,41183.97,-34011.68,37298302.7,5558611.07,-4267299.49,14998470.06,396878.45,-480949.11,16,316727.45,9112.35,3557.83,0,-175,600307.46,35634.42,-63428.16,639213.44,21297.74,-14408.05,68146.4,21368.58,-7100.4,0,0,-0.09,290027.02,0,-36373.33,5863106.27,1110963.84,1069413.06,624345.48,114129.45,84784.31,106713.23,102.93,-16690.51,6128249.4,121444.12,-121374.38,5480119.76,87952.16,-211325.7,2797693.33,174057.81,-73882.37,0
6631575.8,0,0,0,Non-Club,37816.4,0,6302541.55,-106673.95,0,0,476717.83,0,-13209.66,1529970.86,0,0,189473.38,0,0,237108.79,0,-349.48,3640767.11,0,-120094.66,11,41416.44,0,0,0,0,40719.01,0,-69.37,61487.42,0,-6078.42,7062.16,0,0,0,0,0,80965.86,0,0,65512.35,0,0,671104.68,0,0,0,0,0,897390.75,0,-14846.32,1920550.55,0,-43655.19,531240.64,0,-6565.72,7242.96
38741454.62,0,0,0,President,561970.74,0,47108977.8,-9425900.4,25917.9,-14903.18,17353131.74,5138637.96,-458844.9,408540.37,0,-632308.43,84911.78,31589.81,-152167.53,13894275.13,10988878.27,-7000597.02,4787407.04,2453467.48,1247383.04,,7501302.35,2418036.03,41426.93,0,0,862886.29,106551.51,-282030.37,8300489.6,2467845.74,482708.32,320436.68,116347.74,42894.31,57844.96,17925.93,8902.25,0,0,-117065.81,345628.35,271060.42,253096.37,0,0,0,54659.5,11375.2,-248090.54,1396580.34,398730.99,131137.5,909466.23,392945.33,64665.88,428313.72,356397.06,195158.5,0
6360377.75,0,0,0,Century,0,0,8704055.57,-3266899.2,0,0,635039.54,21311.03,-279543.63,0,0,-21217.99,340003.49,493.5,-60338.51,1344396.41,679882.5,-2865564.81,3803658.14,216102.38,14239.15,,0,7587.38,3559.65,0,0,0,0,0,37829.1,5542.38,-89079.62,44203.86,0,0,0,0,0,45715.94,0,-29999.98,0,21900.44,-2657.54,0,0,0,0,0,-14048.38,1781960.56,27785.46,-29506.6,1767943.51,134477.91,96121.62,153278.12,38201.56,25437.46,0
31593432.01,0,0,0,Non-Club,90164.88,0,33171715.75,-2156593.67,0,0,8458368.88,516719.5,52070.39,2019835.39,5492.98,-1205038.07,20234.83,0,-18203.49,1235167.94,427143.83,-339266.37,12605035.93,53251.63,-456689.55,17,41347.49,5794.99,0,0,0,12388.73,1400.6,-3823.75,3199300.23,221441.88,4306.47,2353619.48,287950.05,148805.5,0,0,0,0,0,-7259.35,160142.56,121143.61,-101497.9,0,0,0,955.91,113.34,-5181.67,5848058.43,1858.61,-204911.99,4806515.01,28310.45,-77740.46,666241.06,16607.41,-49050.93,0
17579249.44,47737.4,-3006.5,0,Non-Club,103735.49,0,15593943.69,265901.2,0,0,515941.65,22696.39,-4573.34,413048.25,0,-3006.5,492401.82,640,420,1372212.95,177530.06,23723.3,14113332.42,852458.45,345326.06,25,10761.82,0,23282.87,0,0,175389.95,3115.28,2077.16,10886.87,2587.61,-7125.29,11542.41,0,0,20918.63,0,0,25252.63,0,-220,65818.6,1770.3,-8624.28,35554.99,0,0,49.52,0,0,1548657.13,179633.5,160571.61,8440049.35,472332.73,234830.97,2378437.46,154412.8,-10022.54,0
15838398.43,0,0,0,Non-Club,0,0,16179924.38,-638469.8,0,0,697593.68,276.91,-66768.22,3011651.02,0,-41581.59,826086.19,0,-42657.98,2136986.49,24994,-135173.36,8159017.73,75167.79,-195394.92,,4992.67,101.95,33838.46,0,-4331.5,42743.13,174.96,-20206.94,43357.95,0,-27290.94,0,0,0,0,0,0,118682.25,0,0,142355.62,0,-8122.59,241738.26,0,0,41208.61,0,0,1846998.21,14685.85,-44950.82,4351807.3,59981,-67007.17,1788118.34,0,-51463.64,0
42129111.19,42369.52,-800,0,Non-Club,68010.24,0,40238149.46,1339283,5812.92,4001.53,5380473.83,71184.61,-223181.54,1396917.5,0,-143264.54,628199.47,12078.93,-40725.4,11582035.27,3452270.09,2309390.4,17141046.13,664392.27,-308687.72,50,1482552.45,10726.87,0,0,0,1101868.38,12500,-51707.43,920458,24729.9,-24603.05,155426.04,10793.89,7413.96,0,0,0,305516.47,10000,-10000,24391.7,10696.86,-42463.61,0,0,0,185635.31,31.99,-5073.97,3329775.9,40740,-209731.46,6731884.04,345600.87,52403.88,2937093.43,155642.76,93266.02,0
38388101.67,0,0,0,Master's,0,0,37997762.84,3139436.53,0,-2689.48,12292869.19,1992898.42,189051.7,518415.8,0,-379924.76,1585705.27,1896410.06,1831771.16,239143.16,1456584.72,-31873.74,19415213.66,3657604.83,1358589.24,,6829.75,0,163320.73,800,-22523.02,5833192.24,1517629.55,1479071.95,87586.04,22770,-427892.68,1359120.41,15700,-65042.97,0,0,0,204114.37,0,0,6857.04,2292.94,-4300.82,43894.54,0,-55566.02,10810.55,0,0,1867440.31,2400,-517881.28,5387833.6,72920.26,-401613.83,3768454.04,460237.19,-214993.73,0
10011246.81,0,0,0,Non-Club,17380.51,0,10573374.39,-687447.3,0,0,1948643.6,168293.39,-137420.38,249913.51,0,-20076.37,121549.09,9320.81,989.79,2006826.84,430197.27,-172642.62,5243119.34,230465.69,-348910.59,55,369214.36,44763.18,0,0,0,387622.12,30311.65,-34405.58,587490.59,36260.04,-16829.32,334804.39,54755.86,24653.99,0,0,0,64617.21,0,0,167131.71,53921.02,20653.79,51609.77,0,-2976.44,61702.41,2519,-31226.7,1574672.1,36597.54,-94388.47,1772309.33,46981,-210791.77,562939.2,29047.84,2472.92,0
10589382.43,6331.38,-2533.85,0,Non-Club,9905.17,0,10744158.64,134316.18,65487.8,64928,737832.36,49015.1,-78926.36,150335.51,23596.85,-42094.24,232105.8,29005.82,-68173.74,3660184.4,533405.47,342066.94,4538669.82,243717.78,-2873.16,36,191057.81,10093.25,28224.68,0,0,63605.35,51.13,-45335.36,119350.6,2073.06,-6041.85,278489.37,36774.55,22598.47,2926.74,3732.76,0,12952.73,0,-100,509690.12,101279.55,98344.37,0,0,0,0,0,-37683.46,456361.15,31617.13,1604.72,1546086.73,17124.24,-103018.48,2266130.28,126882.41,112395.34,0
19253152.14,0,-31937.69,0,Non-Club,32436.62,0,15667994.02,-2688059.13,17610.55,17610.55,1482222.78,666534.93,377055.47,21969.05,199.06,-2858124.72,35186.37,190.12,-34375.94,3163488.45,1252838.45,975183.05,12406494.68,701906.03,-1685158,,161637.3,94584.98,0,0,0,130169.14,6047.08,-26271.05,184318.99,91697.8,-24243.82,42288.71,640.86,-22880.17,19808.1,21.25,21.25,0,0,0,212390.42,113125.36,113103.5,0,0,-31937.69,62010.33,11465.09,-2804.05,997535.29,355499.8,277024.31,5607241.52,222715.22,124889.86,4629474.4,87116.33,-1763832.74,0
2902484.84,0,0,0,Non-Club,0,0,3092782.31,-489280.1,0,0,245507.45,0,-108637.04,141902.06,0,0,29675.2,0,-3400.91,0,0,-15014.47,2035492.7,0,-353003.53,,0,0,0,0,0,33917.63,0,-108637.04,60122.62,0,0,0,0,0,0,0,0,4541.24,0,0,0,0,-15014.47,0,0,0,0,0,0,383778.09,0,-128413.48,800962.13,0,-40158.95,511361.99,0,-99525.38,0
24698561.35,57971.51,-15818.85,0,Non-Club,110695.6,0,26130179.19,-1542951.63,0,0,3220906.71,413763.5,-410321.56,1223818.12,0,-12493.22,373358.01,86300,74824.13,4647274.83,618465.49,-554749.85,7510870.89,172248.26,-476650.94,31,433090.97,0,18251.14,0,0,411661.68,0,-324035.92,75006.2,0,-6992.06,0,0,0,0,0,0,48242.02,0,0,128290.25,0,-10094.69,0,0,0,4484.77,0,0,2698369.31,59700,-154270.68,2723379.21,62548.26,-63509.82,1143978.43,0,-193650.47,63.73
17701095.59,12907.25,0,0,Non-Club,14994.76,0,17319253.54,-162881.54,4391.97,4391.97,4775713.9,618492.72,7083.44,351836.68,149994,118393.91,151058.63,3246.75,-66076.56,2548560.91,468163.96,-427294.01,8850491.29,874981.3,351826.61,54,1007221.31,81615.14,87525.26,0,0,1422328.79,156251.03,-150188.45,844825.06,89008.57,-54720.95,20032.49,0,0,0,0,0,0,0,0,536087.27,336847.31,336847.31,0,0,0,123797.9,6804.52,-144266.03,2856393.48,276532.81,46020.1,2989939.23,281923.86,191170.79,789165.93,31180.6,-379.81,0
8313792.77,2.57,-181.53,0,Non-Club,37788.1,0,7387422.2,-408312.41,0,-11.08,1520304.33,8337.85,-156143.84,423984.21,6472.61,-134203.98,771369.11,3.94,-56293.98,1135109.94,642003.26,-663376.69,1872879.69,31581.49,-185270.21,27,621674.01,1055.59,0,0,0,155953.27,468.46,-1403.64,79409.51,3711.08,1992.8,21984.09,1.49,-37886.91,9797.06,3.94,-0.29,155283.2,0,-7668.01,95180.34,18101.1,2101.92,132926.67,600.86,-48536.14,189.99,41.83,-142381.82,550732.62,306.89,-67337.59,813570.52,30353.98,26561,241426.79,504.35,-101132.62,24869.03
238920.62,0,0,0,Non-Club,0,0,0,0,0,0,74433.27,0,0,0,0,0,0,0,0,115776.36,0,0,48710.99,0,0,,35574.45,0,0,0,0,16650.7,0,0,0,0,0,2803.12,0,0,0,0,0,0,0,0,26744.94,0,0,0,0,0,0,0,0,0,0,0,25444.67,0,0,0,0,0,0
